author;contributors;created_at;description;description2;industry;language_primary;languages;license;link;ml_detected;ml_libs;ml_tags;ml_terms;name;pushed_at;scraped_at;stars;stars_score;title;type
lyhue1991;0;2019-06-16 11:28:08;500+ spark short code examples in jupyter notebook!;500+ spark short code examples in jupyter notebook!;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/lyhue1991/spark_tutorial;0.8;['vocabulary', 'xgboost'];['AI', 'Classification', 'Clustering', 'K-Means', 'Linear Regression', 'Logistic Regression', 'ML', 'RL', 'Regression'];[];;2019-12-17 15:38:22;2020-12-20 09:41:04;80.0;0.483;spark_tutorial;
m2dsupsdlclass;7;2017-02-21 19:27:20;Slides and Jupyter notebooks for the Deep Learning lectures at M2 Data Science Universit Paris Saclay;Slides and Jupyter notebooks for the Deep Learning lectures at M2 Data Science UniversitÃÂ© Paris Saclay;;Jupyter Notebook;['Jupyter Notebook: 98.2%', 'Other: 1.8%'];MIT;https://github.com/m2dsupsdlclass/lectures-labs;1.0;['gensim', 'keras', 'nltk', 'opencv-python', 'pattern', 'pytorch', 'skimage', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'Anomaly Detection', 'CNN', 'CV', 'Classification', 'DL', 'Decision Tree', 'GAN', 'GRU', 'KNN', 'LSTM', 'Logistic Regression', 'ML', 'Machine Translation', 'NER', 'NLP', 'NLU', 'NN', 'Naive Bayes', 'Object Detection', 'RL', 'RNN', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Sentiment Analysis', 'Supervised Learning', 'Text Classification', 'VGG'];['CNN', 'ML', 'NLP', 'NN', 'autoencoder', 'classif', 'convolutional neural network', 'deep learning', 'detect', 'image classification', 'image segmentation', 'label', 'layer', 'loss', 'machine translation', 'model', 'neural network', 'object detection', 'predict', 'propagation', 'rank', 'recommend', 'recommender', 'recurrent neural network', 'regression', 'text classification', 'train'];;2020-12-23 15:30:21;2020-12-20 10:11:36;1159.0;0.653;lectures-labs;
maartenbreddels;38;2016-12-21 15:30:13;3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL;3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL;;Python;['Python: 99.9%', 'Shell: 0.1%'];MIT;https://github.com/maartenbreddels/ipyvolume;1.0;['Pillow', 'pattern', 'skimage'];['Classification', 'DL', 'ML', 'RL'];['label'];;2021-01-02 08:43:23;2020-12-19 23:03:56;1514.0;0.667;ipyvolume;
maartenbreddels;9;2017-08-10 18:07:51;WebRTC for Jupyter notebook/lab;WebRTC for Jupyter notebook/lab;;JavaScript;['JavaScript: 54.6%', 'Python: 33.9%', 'TypeScript: 11.1%', 'Shell: 0.4%'];MIT;https://github.com/maartenbreddels/ipywebrtc;0.8;['pattern', 'skimage'];['Classification', 'ML', 'RL'];[];;2020-09-06 01:03:38;2020-12-19 22:36:29;156.0;0.532;ipywebrtc;
MaayanLab;2;2016-09-20 20:08:36;The Clustergrammer interactive Jupyter notebook widget;The Clustergrammer interactive Jupyter notebook widget;;Jupyter Notebook;['Jupyter Notebook: 79.2%', 'HTML: 18.2%', 'Python: 1.9%', 'Other: 0.7%'];MIT;https://github.com/MaayanLab/clustergrammer-widget;1.0;['sklearn'];['Classification', 'Clustering', 'K-Means'];['label'];;2020-04-02 22:23:44;2020-12-19 23:41:39;36.0;0.418;clustergrammer-widget;
MaayanLab;3;2016-04-19 17:45:27;An open RNA-Seq data analysis pipeline tutorial with an example of reprocessing data from a recent Zika virus study;An open RNA-Seq data analysis pipeline tutorial with an example of reprocessing data from a recent Zika virus study;;Jupyter Notebook;['Jupyter Notebook: 98.8%', 'Other: 1.2%'];;https://github.com/MaayanLab/Zika-RNAseq-Pipeline;0.8;['sklearn', 'statsmodels'];['AI', 'Clustering', 'ML', 'RL'];[];;2019-10-21 15:01:57;2020-12-19 22:27:00;83.0;0.486;Zika-RNAseq-Pipeline;
man-group;6;2020-02-28 11:11:17;Productionise your Jupyter Notebooks as easily as you wrote them.;Productionise your Jupyter Notebooks as easily as you wrote them.;;Python;['Python: 87.2%', 'HTML: 5.6%', 'JavaScript: 4.2%', 'SCSS: 1.2%', 'Smarty: 0.9%', 'Dockerfile: 0.7%', 'CSS: 0.2%'];AGPL-3.0;https://github.com/man-group/notebooker;1.0;['pattern'];['AI', 'Classification', 'ML', 'NN', 'RL', 'Regression'];['ML'];;2020-12-21 11:12:04;2020-12-19 23:09:49;202.0;0.549;notebooker;
mandli;5;2016-01-18 20:45:04;Jupyter notebook class notes for Numerical Methods for PDEs;Jupyter notebook class notes for Numerical Methods for PDEs;;Jupyter Notebook;['Jupyter Notebook: 97.9%', 'Fortran: 1.2%', 'Other: 0.9%'];;https://github.com/mandli/numerical-methods-pdes;0.8;['pattern'];['CV', 'Classification', 'NN', 'RL', 'Recommender'];[];;2020-04-28 15:28:12;2020-12-20 11:01:11;73.0;0.476;numerical-methods-pdes;
mapbox;19;2017-08-08 15:10:51;Use Mapbox GL JS to visualize data in a Python Jupyter notebook;Use Mapbox GL JS to visualize data in a Python Jupyter notebook;;Python;['Python: 59.5%', 'HTML: 40.5%'];MIT;https://github.com/mapbox/mapboxgl-jupyter;1.0;['pattern'];['Classification', 'ML', 'RL'];['ML', 'RL', 'classif', 'clustering', 'epoch', 'filter', 'label', 'layer'];;2019-12-13 22:49:07;2020-12-20 10:23:47;550.0;0.612;mapboxgl-jupyter;
markjay4k;3;2017-12-22 05:58:27;A series of notebooks describing how to use YOLO (darkflow) in python;A series of notebooks describing how to use YOLO (darkflow) in python;;Jupyter Notebook;['Jupyter Notebook: 94.0%', 'Python: 6.0%'];;https://github.com/markjay4k/YOLO-series;0.8;['tensorflow'];['CV'];[];;2019-08-23 14:31:52;2020-12-20 11:02:39;244.0;0.562;YOLO-series;
marrrcin;0;2017-05-25 22:00:57;Jupyter Notebook + Python code of twitter sentiment analysis;Jupyter Notebook + Python code of twitter sentiment analysis;;Jupyter Notebook;['Jupyter Notebook: 99.1%', 'Python: 0.9%'];;https://github.com/marrrcin/ml-twitter-sentiment-analysis;1.0;['gensim', 'nltk', 'sklearn', 'xgboost'];['CV', 'Classification', 'Decision Tree', 'Gradient Boosting', 'ML', 'Naive Bayes', 'RL', 'Random Forest', 'Regression', 'Sentiment Analysis'];['sentiment analysis'];;2018-03-29 01:52:27;2020-12-19 23:53:31;89.0;0.491;ml-twitter-sentiment-analysis;
marsggbo;0;2017-08-30 08:38:40;DeepLearning.aiJupyter Notebook;;;Jupyter Notebook;['Jupyter Notebook: 97.9%', 'Python: 2.1%'];;https://github.com/marsggbo/deeplearning.ai_JupyterNotebooks;1.0;['caffe', 'keras', 'pattern', 'sklearn', 'tensorflow'];['AI', 'ANN', 'AlexNet', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Logistic Regression', 'ML', 'NN', 'Object Detection', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Supervised Learning', 'VGG'];['AutoML', 'ML', 'neural network'];;2020-11-08 07:38:20;2020-12-19 23:07:15;516.0;0.608;deeplearning.ai_JupyterNotebooks;
martin-saurer;2;2016-02-21 09:09:49;Jupyter Notebook / J Integration;Jupyter Notebook / J Integration;;Jupyter Notebook;['Jupyter Notebook: 99.2%', 'Other: 0.8%'];GPL-3.0;https://github.com/martin-saurer/jkernel;1.0;['pattern', 'vocabulary'];['AI', 'Linear Regression', 'ML', 'NER', 'Regression'];['recommend'];;2020-08-06 08:49:39;2020-12-20 09:31:46;30.0;0.403;jkernel;
MaxinAI;9;2019-10-01 21:11:52;Notebooks for the school of AI with the lecture notes;Notebooks for the school of AI with the lecture notes;;Jupyter Notebook;['Jupyter Notebook: 99.7%', 'Other: 0.3%'];;https://github.com/MaxinAI/school-of-ai;1.0;['detectron', 'gensim', 'nltk', 'opencv-python', 'pattern', 'pytorch', 'sklearn', 'spacy', 'statsmodels', 'vocabulary', 'xgboost'];['AI', 'AlexNet', 'CNN', 'CV', 'Chatbot', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GAN', 'GRU', 'Gradient Boosting', 'K-Means', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'Machine Translation', 'NER', 'NLP', 'NN', 'Naive Bayes', 'Object Detection', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Sentiment Analysis', 'Speech Recognition', 'Supervised Learning', 'Support Vector Machines', 'Text Classification', 'Unsupervised learning', 'VGG'];['AI', 'GAN', 'NN', 'autoencoder', 'classif', 'detect', 'machine learning', 'naive bayes', 'neural network', 'object detection', 'predict', 'support vector machines'];;2020-10-28 13:30:01;2020-12-19 23:49:12;33.0;0.411;school-of-ai;
maykulkarni;0;2017-10-30 15:42:14;Machine Learning notebooks for refreshing concepts.;Machine Learning notebooks for refreshing concepts.;;Jupyter Notebook;['Jupyter Notebook: 99.3%', 'Python: 0.7%'];;https://github.com/maykulkarni/Machine-Learning-Notebooks;1.0;['keras', 'nltk', 'pattern', 'sklearn', 'statsmodels', 'tensorflow', 'vocabulary', 'xgboost'];['AI', 'ANN', 'Boltzmann Machine', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GRU', 'K-Means', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Support Vector Machines', 'Text Classification'];['ANN', 'KNN', 'NN', 'activation function', 'classif', 'clustering', 'convolutional neural network', 'decision tree', 'deep learning', 'detect', 'gradient descent', 'linear regression', 'logistic regression', 'lstm', 'machine learning', 'model', 'naive bayes', 'natural language processing', 'neural network', 'propagation', 'random forest', 'regression', 'reinforcement learning', 'sentiment analysis', 'support vector machines'];;2018-10-31 16:42:57;2020-12-19 22:35:50;207.0;0.551;Machine-Learning-Notebooks;
mGalarnyk;3;2015-12-23 10:00:50;Python tutorials in both Jupyter Notebook and youtube format.;Python tutorials in both Jupyter Notebook and youtube format.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/mGalarnyk/Python_Tutorials;1.0;['pattern', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'CNN', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'RL', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Supervised Learning'];['CV', 'ML', 'RL', 'classif', 'decision tree', 'deep learning', 'detect', 'filter', 'fit', 'k-nearest neighbor', 'label', 'linear regression', 'logistic regression', 'lstm', 'machine learning', 'random forest', 'recogn', 'recommend', 'regression'];;2020-10-21 04:31:01;2020-12-20 11:09:07;778.0;0.632;Python_Tutorials;
mgeier;2;2013-10-05 14:27:23;Some Jupyter notebooks about audio signal processing with Python;Some Jupyter notebooks about audio signal processing with Python;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Other: 0.1%'];;https://github.com/mgeier/python-audio;0.8;['pattern', 'statsmodels'];['AI', 'Bayesian', 'CV', 'Classification', 'DL', 'ML', 'Recommender'];[];;2020-12-28 18:27:45;2020-12-20 09:18:56;122.0;0.514;python-audio;
mgroncki;0;2018-05-18 15:01:57;Tutorials about Machine Learning and Deep Learning;Tutorials about Machine Learning and Deep Learning;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/mgroncki/DataScienceNotebooks;1.0;['keras', 'pattern', 'sklearn', 'tensorflow'];['ANN', 'CV', 'Classification', 'DL', 'Decision Tree', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RNN', 'Random Forest', 'ReLu', 'Regression', 'Support Vector Machines'];['deep learning', 'detect', 'layer', 'logistic regression', 'lstm', 'model', 'neural network', 'recurrent neural network', 'regression'];;2018-11-09 02:26:59;2020-12-20 09:27:49;18.0;0.357;DataScienceNotebooks;
michhar;0;2016-02-15 19:30:03;Some sample python notebooks;Some sample python notebooks;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Python: 0.1%'];;https://github.com/michhar/python-jupyter-notebooks;0.8;['Pillow', 'keras', 'pytorch', 'skimage', 'sklearn', 'tensorflow'];['AI', 'Anomaly Detection', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'K-Means', 'Linear Regression', 'ML', 'NLP', 'NN', 'RL', 'ReLu', 'Regression'];[];;2020-02-27 07:05:27;2020-12-19 23:18:12;13.0;0.327;python-jupyter-notebooks;
microsoft;18;2016-10-20 07:32:26;Repo for tracking issues and hosting samples for Azure Notebooks;Repo for tracking issues and hosting samples for Azure Notebooks;;Shell;['Shell: 100.0%'];;https://github.com/microsoft/AzureNotebooks;1.0;['nltk', 'pattern', 'sklearn'];['Decision Tree', 'Linear Regression', 'ML', 'RL', 'Regression', 'Sentiment Analysis'];['fit', 'machine learning'];;2020-10-24 03:55:41;2020-12-20 11:23:31;319.0;0.579;AzureNotebooks;
microsoft;8;2018-10-08 23:32:10;Spit shine for Jupyter notebooks;Spit shine for Jupyter notebooks Ã°ÂÂ§Â½Ã¢ÂÂ¨;;Jupyter Notebook;['Jupyter Notebook: 48.3%', 'TypeScript: 48.2%', 'CSS: 2.9%', 'Other: 0.6%'];MIT;https://github.com/microsoft/gather;0.7;['sklearn'];[];['label'];;2020-12-11 16:43:26;2020-12-20 09:53:45;341.0;0.583;gather;
MicrosoftDocs;5;2020-06-13 02:44:07;Exercise notebooks for Machine Learning modules on Microsoft Learn;Exercise notebooks for Machine Learning modules on Microsoft Learn;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Dockerfile: 0.2%'];MIT;https://github.com/MicrosoftDocs/ml-basics;1.0;['keras', 'pattern', 'pytorch', 'sklearn', 'tensorflow'];['ANN', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'Gradient Boosting', 'K-Means', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Supervised Learning', 'Unsupervised learning'];['RL', 'machine learning', 'model', 'recommend'];;2021-01-02 05:17:46;2020-12-20 11:02:02;672.0;0.623;ml-basics;
MicrosoftDocs;6;2020-01-07 19:14:23;Azure Machine Learning Lab Notebooks;Azure Machine Learning Lab Notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/MicrosoftDocs/mslearn-aml-labs;1.0;['pattern', 'sklearn'];['AutoML', 'CNN', 'Classification', 'Decision Tree', 'Logistic Regression', 'ML', 'NN', 'RL', 'Regression'];['ML', 'RL', 'automated machine learning', 'machine learning', 'model', 'predict', 'recommend', 'train', 'training data'];;2020-12-07 22:58:47;2020-12-20 10:40:14;176.0;0.54;mslearn-aml-labs;
mikemull;0;2015-05-25 21:51:29;Ipython notebooks on various topics;Ipython notebooks on various topics;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/mikemull/Notebooks;1.0;['nltk', 'pattern', 'sklearn', 'statsmodels'];['AI', 'CV', 'Classification', 'Clustering', 'DL', 'ML', 'NLP', 'RL', 'Random Forest', 'Regression', 'Supervised Learning'];['filter', 'model'];;2018-10-04 23:54:52;2020-12-19 22:59:06;51.0;0.447;Notebooks;
mimoralea;3;2017-03-03 16:47:50;Reinforcement Learning and Decision Making tutorials explained at an intuitive level and with Jupyter Notebooks;Reinforcement Learning and Decision Making tutorials explained at an intuitive level and with Jupyter Notebooks;;Jupyter Notebook;['Jupyter Notebook: 98.2%', 'TeX: 1.8%'];MIT;https://github.com/mimoralea/applied-reinforcement-learning;1.0;['keras', 'pattern'];['AI', 'ML', 'NN', 'RL', 'ReLu', 'Supervised Learning'];['AI', 'KNN', 'ML', 'NN', 'RL', 'artificial intelligence', 'bayesian', 'filter', 'fit', 'gradient descent', 'layer', 'loss', 'machine learning', 'model', 'neural network', 'rank', 'recogn', 'recommend', 'reinforcement learning', 'reward', 'train'];;2020-11-18 18:36:25;2020-12-20 09:20:38;224.0;0.556;applied-reinforcement-learning;
minerandodados;0;2017-03-13 13:25:32;Repositrio para armazenamento de cdigo e notebooks de postagens do blog e cursos.;RepositÃÂ³rio para armazenamento de cÃÂ³digo e notebooks de postagens do blog e cursos.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/minerandodados/mdrepo;0.8;['nltk', 'sklearn', 'statsmodels', 'textblob'];['AI', 'Bayesian', 'CV', 'Classification', 'GRU', 'K-Means', 'KNN', 'ML', 'NN', 'Naive Bayes', 'Regression'];[];;2020-09-13 17:53:06;2020-12-20 09:40:50;194.0;0.547;mdrepo;
Mjrovai;0;2018-04-17 16:09:00;Jupyter Notebooks used on my DataScience projects;Jupyter Notebooks used on my DataScience projects;;Jupyter Notebook;['Jupyter Notebook: 95.0%', 'HTML: 4.9%', 'Other: 0.1%'];;https://github.com/Mjrovai/Python4DS;1.0;['caffe', 'imutils', 'keras', 'nltk', 'pattern', 'sklearn', 'spacy', 'statsmodels', 'tensorflow'];['AI', 'ANN', 'CV', 'Classification', 'DL', 'Decision Tree', 'GRU', 'ML', 'NN', 'RL', 'ReLu', 'Sentiment Analysis'];['AI', 'CV', 'layer', 'model', 'predict'];;2020-12-01 20:20:03;2020-12-20 09:44:05;143.0;0.525;Python4DS;
ML-course;7;2017-02-04 22:44:35;A machine learning course using Python, Jupyter Notebooks, and OpenML;A machine learning course using Python, Jupyter Notebooks, and OpenML;;Jupyter Notebook;['Jupyter Notebook: 83.7%', 'HTML: 16.0%', 'JavaScript: 0.1%', 'Python: 0.1%', 'CSS: 0.1%', 'SCSS: 0.0%'];;https://github.com/ML-course/master;1.0;['autokeras', 'autosklearn', 'gensim', 'keras', 'mxnet', 'nltk', 'opencv-python', 'pattern', 'pytorch', 'skimage', 'sklearn', 'spacy', 'tensorflow', 'tpot', 'vocabulary', 'xgboost'];['AutoML', 'Bayesian', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GAN', 'GBM', 'Gradient Boosting', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NLP', 'NN', 'Naive Bayes', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Sentiment Analysis', 'Supervised Learning', 'Support Vector Machines', 'Text Classification', 'Unsupervised learning', 'VGG'];['ML', 'RL', 'bayesian', 'deep learning', 'fit', 'gru', 'label', 'layer', 'machine learning', 'model', 'predict', 'recommend', 'resnet', 'supervised learning', 'train', 'unsupervised learning'];;2020-12-08 07:51:21;2020-12-20 09:27:29;281.0;0.571;master;
mli;3;2019-08-28 20:57:04;Notebooks for a single-day DL crash course in Chinese;Notebooks for a single-day DL crash course in Chinese;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];Apache-2.0;https://github.com/mli/d2l-1day-notebooks-zh;1.0;['mxnet'];['AlexNet', 'ReLu', 'ResNet', 'VGG'];['deep learning'];;2019-09-05 02:37:05;2020-12-20 09:52:49;49.0;0.444;d2l-1day-notebooks-zh;
Morisset;0;2015-10-10 23:31:40;Files for the Python lecture I give at IA-UNAM;Files for the Python lecture I give at IA-UNAM;;Jupyter Notebook;['Jupyter Notebook: 94.5%', 'HTML: 5.2%', 'Other: 0.3%'];;https://github.com/Morisset/Python-lectures-Notebooks;0.8;['pattern'];['AI', 'DL', 'ML'];[];;2021-01-02 18:38:05;2020-12-20 09:19:13;17.0;0.352;Python-lectures-Notebooks;
mrm8488;0;2019-12-17 17:58:49;A Repo to store the Google Colaboratory Notebooks that I have created and shared;A Repo to store the Google Colaboratory Notebooks that I have created and shared;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/mrm8488/shared_colab_notebooks;0.8;['keras', 'nltk', 'opencv-python', 'pattern', 'pytorch', 'sklearn', 'spacy', 'tensorflow', 'vocabulary'];['AI', 'CV', 'Classification', 'Clustering', 'DL', 'GAN', 'GRU', 'LSTM', 'ML', 'NER', 'NLP', 'NN', 'Naive Bayes', 'RL', 'RNN', 'ReLu', 'ResNet', 'Sentiment Analysis', 'Text Classification'];[];;2020-10-19 09:46:54;2020-12-20 10:42:00;65.0;0.467;shared_colab_notebooks;
msurtsukov;0;2019-01-23 22:52:57;Jupyter notebook with Pytorch implementation of Neural Ordinary Differential Equations;Jupyter notebook with Pytorch implementation of Neural Ordinary Differential Equations;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/msurtsukov/neural-ode;0.8;['h2o'];['Bayesian', 'Classification', 'GRU', 'ML', 'NLP', 'NN', 'RNN', 'ReLu', 'ResNet'];[];;2019-04-25 17:47:03;2020-12-19 22:25:23;318.0;0.579;neural-ode;
mtl-brainhack-school-2018;27;2018-05-13 03:10:02;slides and notebooks for tutorials and pitches;slides and notebooks for tutorials and pitches;;Jupyter Notebook;['Jupyter Notebook: 91.8%', 'HTML: 8.2%'];;https://github.com/mtl-brainhack-school-2018/teaching_material;1.0;['keras', 'sklearn', 'tensorflow'];['AI', 'Classification', 'Clustering', 'K-Means', 'ML', 'ReLu', 'Regression'];['AI', 'clustering', 'deep learning', 'machine learning', 'model', 'rank', 'recogn', 'regression', 'train'];;2018-05-31 13:07:38;2020-12-19 23:19:15;21.0;0.371;teaching_material;
